Date,Article_ID,Country_Code,Sold_Units
20181028,1132,FR,1
20181104,1132,FR,1
20181107,1132,FR,2
20181108,1132,FR,2
20181109,1132,FR,2
20181110,1132,FR,3
20181111,1132,FR,1
20181112,1132,FR,1
20181115,1132,FR,1
20181118,1132,FR,1
20181119,1132,FR,1
20181121,1132,FR,1
20181122,1132,FR,1
20181123,1132,FR,4
20181125,1132,FR,1
20181126,1132,FR,3
20181127,1132,FR,2
20181128,1132,FR,1
20181201,1132,FR,1
20181202,1132,FR,1
20181204,1132,FR,2
20181207,1132,FR,2
20181208,1132,FR,3
20181209,1132,FR,1
20181211,1132,FR,2
20181213,1132,FR,1
20181216,1132,FR,3
20181220,1132,FR,1
20181228,1132,FR,2
20181229,1132,FR,1
20190101,1132,FR,1
20190103,1132,FR,2
20190104,1132,FR,1
20190105,1132,FR,1
20190106,1132,FR,1
20190109,1132,FR,22
20190110,1132,FR,5
20190111,1132,FR,1
20190112,1132,FR,7
20190113,1132,FR,7
20190114,1132,FR,7
20190115,1132,FR,3
20190116,1132,FR,1
20190117,1132,FR,2
20190118,1132,FR,7
20190119,1132,FR,7
20190120,1132,FR,6
20190121,1132,FR,6
20190122,1132,FR,2
20190123,1132,FR,8
20190124,1132,FR,3
20190125,1132,FR,2
20190126,1132,FR,3
20190127,1132,FR,3
20190128,1132,FR,2
20190130,1132,FR,3
20190131,1132,FR,7
20190201,1132,FR,6
20190202,1132,FR,4
20190203,1132,FR,3
20190204,1132,FR,6
20190205,1132,FR,1
20190206,1132,FR,2
20190207,1132,FR,3
20190208,1132,FR,2
20190209,1132,FR,3
20190210,1132,FR,1
20190211,1132,FR,3
20190212,1132,FR,3
20190213,1132,FR,1
20170105,1516,FR,1
20170110,1516,FR,1
20170111,1516,FR,3
20170113,1516,FR,1
20170114,1516,FR,2
20170115,1516,FR,2
20170116,1516,FR,1
20170119,1516,FR,1
20170120,1516,FR,1
20170125,1516,FR,1
20170126,1516,FR,2
20170127,1516,FR,1
20170204,1516,FR,2
20170206,1516,FR,2
20170209,1516,FR,2
20170212,1516,FR,1
20170214,1516,FR,1
20170215,1516,FR,2
20170218,1516,FR,1
20170219,1516,FR,1
20170220,1516,FR,2
20170221,1516,FR,3
20170222,1516,FR,1
20170223,1516,FR,1
20170302,1516,FR,3
20170303,1516,FR,4
20170304,1516,FR,2
20170305,1516,FR,1
20170323,1516,FR,1
20170401,1516,FR,1
20170406,1516,FR,1
20170412,1516,FR,2
20170420,1516,FR,1
20170426,1516,FR,1
20170427,1516,FR,1
20170501,1516,FR,1
20170611,1516,FR,1
20170808,1516,FR,1
20170813,1516,FR,1
20170814,1516,FR,1
20170903,1516,FR,2
20170904,1516,FR,1
20170905,1516,FR,1
20170907,1516,FR,1
20170908,1516,FR,1
20170911,1516,FR,2
20170912,1516,FR,1
20170913,1516,FR,1
20170916,1516,FR,3
20170918,1516,FR,3
20170920,1516,FR,1
20170922,1516,FR,1
20170928,1516,FR,1
20170930,1516,FR,1
20171001,1516,FR,2
20171002,1516,FR,1
20171004,1516,FR,2
20171005,1516,FR,4
20171006,1516,FR,1
20171008,1516,FR,2
20171009,1516,FR,4
20171015,1516,FR,1
20171018,1516,FR,1
20171021,1516,FR,1
20171023,1516,FR,1
20171026,1516,FR,1
20171103,1516,FR,2
20171109,1516,FR,2
20171117,1516,FR,1
20171119,1516,FR,1
20171120,1516,FR,3
20171124,1516,FR,6
20171130,1516,FR,1
20171201,1516,FR,3
20171204,1516,FR,1
20171210,1516,FR,1
20171212,1516,FR,1
20171217,1516,FR,3
20171218,1516,FR,3
20180105,1516,FR,1
20180113,1516,FR,4
20180114,1516,FR,2
20180115,1516,FR,1
20180117,1516,FR,4
20180120,1516,FR,3
20180121,1516,FR,4
20180123,1516,FR,1
20180124,1516,FR,2
20180125,1516,FR,2
20180126,1516,FR,1
20180127,1516,FR,4
20180128,1516,FR,4
20180129,1516,FR,2
20180130,1516,FR,2
20180201,1516,FR,1
20180202,1516,FR,1
20180203,1516,FR,2
20180204,1516,FR,4
20180206,1516,FR,2
20180207,1516,FR,3
20180208,1516,FR,3
20180210,1516,FR,4
20180212,1516,FR,2
20180213,1516,FR,3
20180214,1516,FR,4
20180215,1516,FR,2
20180216,1516,FR,2
20180217,1516,FR,1
20180218,1516,FR,7
20180219,1516,FR,6
20180220,1516,FR,8
20180224,1516,FR,1
20180225,1516,FR,2
20180226,1516,FR,2
20180227,1516,FR,1
20180228,1516,FR,1
20180301,1516,FR,1
20180303,1516,FR,1
20180304,1516,FR,1
20180305,1516,FR,1
20180307,1516,FR,1
20180310,1516,FR,1
20180313,1516,FR,1
20180314,1516,FR,1
20180317,1516,FR,1
20180318,1516,FR,1
20180330,1516,FR,1
20180406,1516,FR,1
20180409,1516,FR,3
20180418,1516,FR,1
20180521,1516,FR,1
20180526,1516,FR,1
20180705,1516,FR,1
20180708,1516,FR,2
20180814,1516,FR,2
20180912,1516,FR,2
20180916,1516,FR,3
20180918,1516,FR,1
20180919,1516,FR,1
20180920,1516,FR,1
20180923,1516,FR,1
20180925,1516,FR,2
20180926,1516,FR,2
20180928,1516,FR,2
20180929,1516,FR,8
20180930,1516,FR,13
20181001,1516,FR,6
20181002,1516,FR,15
20181003,1516,FR,2
20181004,1516,FR,1
20181005,1516,FR,1
20181006,1516,FR,3
20181007,1516,FR,3
20181009,1516,FR,2
20181012,1516,FR,3
20181013,1516,FR,3
20181014,1516,FR,2
20181016,1516,FR,1
20181017,1516,FR,2
20181018,1516,FR,1
20181020,1516,FR,1
20181022,1516,FR,1
20181023,1516,FR,2
20181024,1516,FR,2
20181026,1516,FR,2
20181027,1516,FR,2
20181029,1516,FR,1
20181030,1516,FR,3
20181031,1516,FR,1
20181102,1516,FR,1
20181103,1516,FR,2
20181107,1516,FR,1
20181111,1516,FR,1
20181115,1516,FR,2
20181123,1516,FR,1
20181124,1516,FR,1
20181130,1516,FR,1
20181201,1516,FR,1
20181202,1516,FR,1
20181203,1516,FR,1
20181204,1516,FR,1
20181205,1516,FR,2
20181208,1516,FR,3
20181209,1516,FR,5
20181210,1516,FR,1
20181211,1516,FR,5
20181212,1516,FR,4
20181213,1516,FR,4
20181214,1516,FR,4
20181215,1516,FR,6
20181216,1516,FR,6
20181217,1516,FR,3
20181218,1516,FR,3
20181219,1516,FR,3
20181220,1516,FR,1
20181221,1516,FR,4
20181222,1516,FR,1
20181223,1516,FR,4
20181224,1516,FR,2
20181225,1516,FR,2
20181226,1516,FR,2
20181227,1516,FR,6
20181228,1516,FR,2
20181229,1516,FR,1
20181230,1516,FR,2
20190101,1516,FR,3
20190102,1516,FR,6
20190103,1516,FR,5
20190104,1516,FR,2
20190105,1516,FR,1
20190106,1516,FR,3
20190109,1516,FR,29
20190110,1516,FR,6
20190111,1516,FR,5
20190112,1516,FR,4
20190113,1516,FR,8
20190114,1516,FR,8
20190115,1516,FR,2
20190116,1516,FR,1
20190117,1516,FR,5
20190118,1516,FR,20
20190119,1516,FR,2
20190120,1516,FR,1
20190122,1516,FR,6
20190123,1516,FR,7
20190124,1516,FR,4
20190125,1516,FR,8
20190126,1516,FR,5
20190127,1516,FR,5
20190128,1516,FR,2
20190129,1516,FR,7
20190130,1516,FR,8
20190131,1516,FR,2
20190201,1516,FR,6
20190202,1516,FR,11
20190203,1516,FR,12
20190204,1516,FR,10
20190205,1516,FR,4
20190206,1516,FR,3
20190207,1516,FR,5
20190208,1516,FR,3
20190209,1516,FR,2
20190210,1516,FR,4
20190211,1516,FR,3
20190212,1516,FR,4
20190213,1516,FR,6
20170102,1579,FR,1
20170111,1579,FR,1
20170113,1579,FR,2
20170114,1579,FR,2
20170115,1579,FR,1
20170119,1579,FR,1
20170121,1579,FR,1
20170123,1579,FR,1
20170128,1579,FR,1
20170131,1579,FR,1
20170217,1579,FR,1
20170220,1579,FR,1
20170221,1579,FR,1
20170224,1579,FR,1
20170225,1579,FR,1
20170227,1579,FR,1
20170228,1579,FR,1
20170301,1579,FR,1
20170314,1579,FR,1
20170321,1579,FR,1
20170327,1579,FR,1
20170329,1579,FR,1
20170330,1579,FR,1
20170401,1579,FR,1
20170410,1579,FR,1
20170411,1579,FR,1
20170417,1579,FR,1
20170506,1579,FR,1
20170515,1579,FR,2
20170518,1579,FR,3
20170519,1579,FR,1
20170522,1579,FR,1
20170529,1579,FR,1
20170530,1579,FR,2
20170603,1579,FR,1
20170606,1579,FR,1
20170614,1579,FR,1
20170615,1579,FR,1
20170620,1579,FR,1
20170623,1579,FR,1
20170625,1579,FR,1
20170628,1579,FR,3
20170629,1579,FR,1
20170704,1579,FR,1
20170706,1579,FR,1
20170708,1579,FR,1
20170716,1579,FR,1
20170717,1579,FR,1
20170719,1579,FR,2
20170720,1579,FR,1
20170727,1579,FR,1
20170729,1579,FR,1
20170817,1579,FR,1
20170819,1579,FR,1
20170826,1579,FR,1
20170830,1579,FR,1
20170910,1579,FR,1
20170913,1579,FR,1
20170914,1579,FR,1
20170917,1579,FR,3
20170918,1579,FR,1
20170924,1579,FR,1
20170926,1579,FR,1
20170929,1579,FR,1
20171002,1579,FR,1
20171004,1579,FR,1
20171009,1579,FR,1
20171011,1579,FR,1
20171012,1579,FR,1
20171013,1579,FR,1
20171015,1579,FR,2
20171017,1579,FR,1
20171021,1579,FR,1
20171025,1579,FR,2
20171027,1579,FR,1
20171029,1579,FR,2
20171030,1579,FR,1
20171103,1579,FR,1
20171105,1579,FR,1
20171116,1579,FR,1
20171117,1579,FR,2
20171118,1579,FR,1
20171124,1579,FR,2
20171202,1579,FR,1
20171204,1579,FR,1
20171206,1579,FR,1
20171211,1579,FR,2
20171213,1579,FR,1
20171215,1579,FR,1
20171216,1579,FR,1
20171217,1579,FR,2
20171218,1579,FR,2
20171219,1579,FR,1
20171224,1579,FR,1
20171226,1579,FR,1
20180101,1579,FR,1
20180107,1579,FR,1
20180109,1579,FR,1
20180110,1579,FR,2
20180111,1579,FR,2
20180112,1579,FR,1
20180114,1579,FR,1
20180116,1579,FR,1
20180117,1579,FR,1
20180121,1579,FR,1
20180203,1579,FR,2
20180205,1579,FR,1
20180207,1579,FR,2
20180217,1579,FR,2
20180218,1579,FR,1
20180220,1579,FR,1
20180225,1579,FR,1
20180303,1579,FR,2
20180306,1579,FR,1
20180307,1579,FR,1
20180308,1579,FR,1
20180309,1579,FR,1
20180313,1579,FR,1
20180318,1579,FR,2
20180319,1579,FR,1
20180321,1579,FR,1
20180325,1579,FR,1
20180326,1579,FR,1
20180327,1579,FR,1
20180328,1579,FR,1
20180330,1579,FR,1
20180403,1579,FR,1
20180404,1579,FR,1
20180406,1579,FR,1
20180411,1579,FR,2
20180412,1579,FR,1
20180414,1579,FR,1
20180417,1579,FR,1
20180421,1579,FR,2
20180423,1579,FR,1
20180426,1579,FR,1
20180427,1579,FR,1
20180501,1579,FR,1
20180504,1579,FR,1
20180505,1579,FR,1
20180507,1579,FR,1
20180509,1579,FR,1
20180514,1579,FR,1
20180521,1579,FR,1
20180523,1579,FR,1
20180524,1579,FR,1
20180525,1579,FR,1
20180527,1579,FR,1
20180528,1579,FR,3
20180529,1579,FR,2
20180601,1579,FR,3
20180602,1579,FR,1
20180603,1579,FR,1
20180605,1579,FR,3
20180607,1579,FR,2
20180608,1579,FR,3
20180609,1579,FR,1
20180610,1579,FR,2
20180621,1579,FR,1
20180622,1579,FR,1
20180624,1579,FR,1
20180627,1579,FR,1
20180629,1579,FR,1
20180630,1579,FR,1
20180728,1579,FR,2
20180730,1579,FR,1
20180803,1579,FR,1
20180811,1579,FR,1
20180812,1579,FR,1
20180815,1579,FR,1
20180816,1579,FR,2
20180821,1579,FR,3
20180824,1579,FR,1
20180827,1579,FR,3
20180828,1579,FR,1
20180829,1579,FR,1
20180830,1579,FR,1
20180901,1579,FR,2
20180902,1579,FR,1
20180914,1579,FR,1
20180921,1579,FR,1
20181003,1579,FR,1
20181004,1579,FR,1
20181007,1579,FR,2
20181010,1579,FR,1
20181018,1579,FR,2
20181021,1579,FR,1
20181024,1579,FR,1
20181025,1579,FR,3
20181026,1579,FR,1
20181027,1579,FR,1
20181029,1579,FR,1
20181030,1579,FR,3
20181101,1579,FR,2
20181103,1579,FR,1
20181104,1579,FR,2
20181105,1579,FR,1
20181106,1579,FR,1
20181111,1579,FR,1
20181112,1579,FR,1
20181114,1579,FR,1
20181122,1579,FR,1
20181123,1579,FR,3
20181125,1579,FR,2
20181126,1579,FR,1
20181127,1579,FR,1
20181201,1579,FR,1
20181203,1579,FR,1
20181205,1579,FR,2
20181209,1579,FR,1
20181215,1579,FR,2
20181216,1579,FR,1
20181219,1579,FR,1
20181222,1579,FR,1
20190102,1579,FR,2
20190110,1579,FR,1
20190112,1579,FR,3
20190118,1579,FR,2
20190119,1579,FR,3
20190122,1579,FR,1
20190124,1579,FR,1
20190125,1579,FR,3
20190126,1579,FR,1
20190127,1579,FR,2
20190128,1579,FR,1
20190129,1579,FR,3
20190130,1579,FR,1
20190131,1579,FR,1
20190202,1579,FR,3
20190203,1579,FR,1
20190204,1579,FR,5
20190206,1579,FR,1
20190208,1579,FR,2
20190209,1579,FR,1
20190210,1579,FR,4
20190211,1579,FR,1
20190212,1579,FR,1
20180313,1923,FR,1
20180316,1923,FR,1
20180317,1923,FR,2
20180320,1923,FR,1
20180321,1923,FR,1
20180323,1923,FR,1
20180325,1923,FR,2
20180326,1923,FR,3
20180330,1923,FR,1
20180402,1923,FR,1
20180403,1923,FR,1
20180405,1923,FR,1
20180408,1923,FR,1
20180409,1923,FR,1
20180410,1923,FR,3
20180411,1923,FR,1
20180412,1923,FR,1
20180413,1923,FR,7
20180415,1923,FR,5
20180416,1923,FR,2
20180417,1923,FR,3
20180418,1923,FR,5
20180419,1923,FR,3
20180420,1923,FR,11
20180421,1923,FR,5
20180422,1923,FR,5
20180423,1923,FR,3
20180424,1923,FR,3
20180425,1923,FR,3
20180426,1923,FR,4
20180428,1923,FR,2
20180429,1923,FR,4
20180430,1923,FR,5
20180501,1923,FR,4
20180502,1923,FR,3
20180503,1923,FR,4
20180504,1923,FR,1
20180505,1923,FR,2
20180506,1923,FR,5
20180507,1923,FR,1
20180508,1923,FR,2
20180509,1923,FR,3
20180510,1923,FR,2
20180512,1923,FR,3
20180513,1923,FR,3
20180514,1923,FR,2
20180515,1923,FR,4
20180516,1923,FR,1
20180517,1923,FR,2
20180518,1923,FR,1
20180520,1923,FR,5
20180521,1923,FR,3
20180522,1923,FR,3
20180523,1923,FR,6
20180524,1923,FR,3
20180525,1923,FR,1
20180526,1923,FR,3
20180527,1923,FR,2
20180528,1923,FR,2
20180529,1923,FR,2
20180530,1923,FR,4
20180531,1923,FR,3
20180601,1923,FR,5
20180602,1923,FR,1
20180603,1923,FR,3
20180604,1923,FR,3
20180605,1923,FR,3
20180606,1923,FR,6
20180607,1923,FR,5
20180608,1923,FR,2
20180609,1923,FR,5
20180610,1923,FR,10
20180611,1923,FR,4
20180612,1923,FR,6
20180613,1923,FR,1
20180614,1923,FR,3
20180615,1923,FR,1
20180616,1923,FR,2
20180618,1923,FR,2
20180619,1923,FR,3
20180620,1923,FR,2
20180622,1923,FR,1
20180623,1923,FR,1
20180624,1923,FR,1
20180627,1923,FR,13
20180628,1923,FR,2
20180629,1923,FR,5
20180630,1923,FR,5
20180701,1923,FR,1
20180702,1923,FR,3
20180703,1923,FR,10
20180704,1923,FR,8
20180705,1923,FR,2
20180706,1923,FR,3
20180707,1923,FR,3
20180708,1923,FR,3
20180709,1923,FR,9
20180710,1923,FR,5
20180711,1923,FR,4
20180712,1923,FR,5
20180713,1923,FR,5
20180714,1923,FR,4
20180715,1923,FR,2
20180716,1923,FR,2
20180717,1923,FR,4
20180718,1923,FR,5
20180719,1923,FR,2
20180720,1923,FR,2
20180721,1923,FR,2
20180722,1923,FR,1
20180723,1923,FR,5
20180725,1923,FR,2
20180726,1923,FR,2
20180727,1923,FR,1
20180728,1923,FR,3
20180729,1923,FR,3
20180730,1923,FR,3
20180731,1923,FR,1
20180802,1923,FR,2
20180803,1923,FR,1
20180805,1923,FR,2
20180806,1923,FR,1
20180807,1923,FR,3
20180808,1923,FR,1
20180809,1923,FR,1
20180810,1923,FR,1
20180812,1923,FR,1
20180814,1923,FR,2
20180817,1923,FR,1
20180819,1923,FR,1
20180820,1923,FR,2
20180821,1923,FR,1
20180822,1923,FR,2
20180826,1923,FR,2
20180827,1923,FR,7
20180828,1923,FR,3
20180829,1923,FR,3
20180830,1923,FR,3
20180831,1923,FR,2
20180901,1923,FR,2
20180902,1923,FR,3
20180903,1923,FR,3
20180904,1923,FR,2
20180907,1923,FR,1
20180908,1923,FR,1
20180912,1923,FR,2
20180915,1923,FR,1
20180917,1923,FR,1
20180918,1923,FR,4
20180920,1923,FR,2
20180922,1923,FR,3
20180923,1923,FR,2
20180924,1923,FR,1
20180929,1923,FR,1
20180930,1923,FR,1
20181003,1923,FR,1
20181005,1923,FR,2
20181006,1923,FR,1
20181007,1923,FR,2
20181009,1923,FR,1
20181010,1923,FR,1
20181014,1923,FR,3
20181016,1923,FR,1
20181017,1923,FR,5
20181018,1923,FR,1
20181019,1923,FR,4
20181020,1923,FR,6
20181021,1923,FR,9
20181022,1923,FR,8
20181023,1923,FR,3
20181024,1923,FR,8
20181025,1923,FR,1
20181026,1923,FR,2
20181027,1923,FR,7
20181028,1923,FR,3
20181029,1923,FR,2
20181030,1923,FR,3
20181031,1923,FR,1
20181101,1923,FR,1
20181102,1923,FR,2
20181105,1923,FR,1
20181106,1923,FR,1
20181107,1923,FR,1
20181113,1923,FR,2
20181118,1923,FR,1
20181119,1923,FR,4
20181121,1923,FR,1
20181122,1923,FR,4
20181123,1923,FR,13
20181124,1923,FR,1
20181126,1923,FR,2
20181127,1923,FR,3
20181128,1923,FR,1
20181129,1923,FR,1
20181130,1923,FR,2
20181202,1923,FR,2
20181204,1923,FR,1
20181207,1923,FR,3
20181208,1923,FR,3
20181210,1923,FR,2
20181212,1923,FR,6
20181213,1923,FR,5
20181214,1923,FR,8
20181215,1923,FR,7
20181216,1923,FR,21
20181217,1923,FR,10
20181218,1923,FR,8
20181219,1923,FR,1
20181221,1923,FR,1
20181223,1923,FR,2
20181226,1923,FR,1
20181227,1923,FR,2
20181228,1923,FR,1
20190104,1923,FR,1
20190109,1923,FR,6
20190110,1923,FR,3
20190112,1923,FR,4
20190115,1923,FR,1
20190116,1923,FR,2
20190117,1923,FR,16
20190118,1923,FR,4
20190119,1923,FR,4
20190120,1923,FR,3
20190121,1923,FR,1
20190122,1923,FR,1
20190124,1923,FR,2
20190125,1923,FR,2
20190126,1923,FR,2
20190201,1923,FR,1
20190202,1923,FR,2
20190204,1923,FR,1
20190208,1923,FR,2
20190209,1923,FR,2
20190210,1923,FR,2
20190213,1923,FR,1
20170103,332,SE,1
20170104,332,SE,3
20170106,332,SE,2
20170111,332,SE,4
20170112,332,SE,1
20170116,332,SE,1
20170117,332,SE,2
20170118,332,SE,1
20170120,332,SE,2
20170122,332,SE,1
20170129,332,SE,2
20170130,332,SE,1
20170202,332,SE,1
20170203,332,SE,1
20170206,332,SE,1
20170213,332,SE,2
20170214,332,SE,2
20170219,332,SE,1
20170224,332,SE,1
20170226,332,SE,1
20170227,332,SE,1
20170228,332,SE,1
20170301,332,SE,1
20170303,332,SE,1
20170304,332,SE,3
20170306,332,SE,3
20170309,332,SE,1
20170311,332,SE,1
20170312,332,SE,2
20170314,332,SE,1
20170318,332,SE,1
20170319,332,SE,1
20170321,332,SE,1
20170322,332,SE,1
20170324,332,SE,2
20170325,332,SE,1
20170326,332,SE,2
20170327,332,SE,1
20170328,332,SE,1
20170329,332,SE,2
20170330,332,SE,1
20170331,332,SE,1
20170403,332,SE,1
20170405,332,SE,1
20170406,332,SE,1
20170413,332,SE,2
20170418,332,SE,1
20170419,332,SE,2
20170420,332,SE,1
20170421,332,SE,1
20170426,332,SE,2
20170429,332,SE,4
20170501,332,SE,2
20170503,332,SE,1
20170506,332,SE,1
20170507,332,SE,1
20170509,332,SE,1
20170511,332,SE,1
20170515,332,SE,1
20170516,332,SE,2
20170518,332,SE,2
20170519,332,SE,4
20170520,332,SE,1
20170521,332,SE,2
20170524,332,SE,2
20170525,332,SE,1
20170526,332,SE,1
20170527,332,SE,2
20170529,332,SE,1
20170531,332,SE,2
20170601,332,SE,1
20170604,332,SE,1
20170606,332,SE,1
20170607,332,SE,1
20170608,332,SE,2
20170610,332,SE,3
20170612,332,SE,1
20170613,332,SE,2
20170616,332,SE,1
20170618,332,SE,2
20170619,332,SE,1
20170621,332,SE,1
20170622,332,SE,1
20170625,332,SE,1
20170706,332,SE,1
20170712,332,SE,1
20170715,332,SE,2
20170721,332,SE,1
20170731,332,SE,1
20170813,332,SE,1
20170824,332,SE,1
20170830,332,SE,1
20170901,332,SE,2
20171017,332,SE,1
20171022,332,SE,1
20171106,332,SE,1
20171112,332,SE,1
20171114,332,SE,1
20171123,332,SE,1
20171125,332,SE,1
20171126,332,SE,1
20171204,332,SE,1
20171213,332,SE,2
20171215,332,SE,1
20171226,332,SE,1
20171228,332,SE,1
20171229,332,SE,1
20180123,332,SE,1
20180201,332,SE,1
20180206,332,SE,1
20180207,332,SE,1
20180209,332,SE,1
20180220,332,SE,1
20180221,332,SE,1
20180224,332,SE,1
20180226,332,SE,1
20180306,332,SE,2
20180312,332,SE,2
20180313,332,SE,1
20180314,332,SE,3
20180317,332,SE,3
20180320,332,SE,2
20180322,332,SE,2
20180323,332,SE,1
20180324,332,SE,3
20180326,332,SE,1
20180329,332,SE,1
20180330,332,SE,2
20180403,332,SE,1
20180404,332,SE,1
20180407,332,SE,2
20180408,332,SE,2
20180410,332,SE,1
20180411,332,SE,2
20180414,332,SE,1
20180416,332,SE,1
20180418,332,SE,1
20180419,332,SE,1
20180420,332,SE,2
20180424,332,SE,3
20180425,332,SE,1
20180428,332,SE,1
20180429,332,SE,1
20180503,332,SE,1
20180506,332,SE,1
20180509,332,SE,2
20180511,332,SE,2
20180514,332,SE,1
20180517,332,SE,1
20180518,332,SE,1
20180520,332,SE,1
20180521,332,SE,4
20180522,332,SE,2
20180523,332,SE,1
20180524,332,SE,1
20180525,332,SE,3
20180527,332,SE,1
20180528,332,SE,3
20180529,332,SE,3
20180530,332,SE,1
20180531,332,SE,2
20180601,332,SE,1
20180604,332,SE,1
20180605,332,SE,2
20180606,332,SE,3
20180607,332,SE,2
20180609,332,SE,1
20180610,332,SE,1
20180612,332,SE,1
20180613,332,SE,2
20180615,332,SE,1
20180616,332,SE,1
20180617,332,SE,2
20180620,332,SE,1
20180624,332,SE,1
20180625,332,SE,1
20180626,332,SE,1
20180705,332,SE,1
20180714,332,SE,1
20180718,332,SE,3
20180720,332,SE,1
20180726,332,SE,3
20180728,332,SE,1
20180802,332,SE,1
20180803,332,SE,2
20180806,332,SE,3
20180809,332,SE,1
20180812,332,SE,1
20180815,332,SE,1
20180819,332,SE,2
20180821,332,SE,1
20180828,332,SE,1
20180829,332,SE,1
20180906,332,SE,2
20180911,332,SE,1
20180913,332,SE,2
20180914,332,SE,1
20180922,332,SE,1
20180923,332,SE,1
20180930,332,SE,1
20181007,332,SE,2
20181012,332,SE,3
20181013,332,SE,1
20181014,332,SE,2
20181015,332,SE,1
20181016,332,SE,1
20181017,332,SE,1
20181018,332,SE,1
20181019,332,SE,3
20181020,332,SE,1
20181021,332,SE,1
20181022,332,SE,1
20181024,332,SE,2
20181025,332,SE,3
20181026,332,SE,1
20181027,332,SE,1
20181028,332,SE,3
20181029,332,SE,2
20181031,332,SE,1
20181102,332,SE,1
20181105,332,SE,1
20181108,332,SE,1
20181111,332,SE,1
20181119,332,SE,1
20181124,332,SE,1
20181126,332,SE,1
20181202,332,SE,2
20181203,332,SE,1
20181204,332,SE,1
20181205,332,SE,1
20181208,332,SE,1
20181209,332,SE,1
20181210,332,SE,2
20181212,332,SE,1
20181214,332,SE,2
20181217,332,SE,1
20181218,332,SE,1
20181220,332,SE,1
20181223,332,SE,1
20181225,332,SE,1
20181226,332,SE,1
20181227,332,SE,1
20190101,332,SE,3
20190105,332,SE,2
20190106,332,SE,1
20190113,332,SE,1
20190114,332,SE,2
20190115,332,SE,1
20190117,332,SE,1
20190118,332,SE,2
20190119,332,SE,2
20190120,332,SE,2
20190121,332,SE,1
20190122,332,SE,1
20190123,332,SE,1
20190124,332,SE,1
20190125,332,SE,1
20190127,332,SE,2
20190131,332,SE,1
20190202,332,SE,2
20190203,332,SE,1
20190204,332,SE,1
20190208,332,SE,2
20190209,332,SE,2
20190211,332,SE,1
20170524,2902,SE,1
20170526,2902,SE,1
20170527,2902,SE,2
20170528,2902,SE,4
20170529,2902,SE,1
20170530,2902,SE,5
20170531,2902,SE,5
20170601,2902,SE,5
20170602,2902,SE,4
20170603,2902,SE,2
20170604,2902,SE,8
20170605,2902,SE,2
20170606,2902,SE,2
20170607,2902,SE,1
20170608,2902,SE,2
20170609,2902,SE,2
20170610,2902,SE,2
20170614,2902,SE,1
20170619,2902,SE,2
20170621,2902,SE,1
20170624,2902,SE,2
20170625,2902,SE,1
20170626,2902,SE,2
20170627,2902,SE,2
20170628,2902,SE,1
20170629,2902,SE,1
20170705,2902,SE,1
20170706,2902,SE,1
20170711,2902,SE,1
20170713,2902,SE,1
20170716,2902,SE,1
20170719,2902,SE,1
20170721,2902,SE,3
20170722,2902,SE,1
20170724,2902,SE,1
20170725,2902,SE,2
20170728,2902,SE,1
20170729,2902,SE,1
20170730,2902,SE,1
20170803,2902,SE,2
20170804,2902,SE,5
20170805,2902,SE,1
20170807,2902,SE,3
20170808,2902,SE,1
20170809,2902,SE,2
20170810,2902,SE,2
20170811,2902,SE,1
20170812,2902,SE,1
20170813,2902,SE,2
20170815,2902,SE,1
20170816,2902,SE,2
20170818,2902,SE,2
20170819,2902,SE,2
20170820,2902,SE,1
20170822,2902,SE,2
20170823,2902,SE,1
20170825,2902,SE,1
20170826,2902,SE,2
20170827,2902,SE,2
20170828,2902,SE,2
20170829,2902,SE,2
20170830,2902,SE,1
20170831,2902,SE,1
20170902,2902,SE,1
20170903,2902,SE,2
20170904,2902,SE,1
20170907,2902,SE,1
20170908,2902,SE,1
20170910,2902,SE,1
20170911,2902,SE,1
20170913,2902,SE,2
20170914,2902,SE,1
20170916,2902,SE,1
20170917,2902,SE,2
20170918,2902,SE,3
20170920,2902,SE,3
20170922,2902,SE,1
20170923,2902,SE,1
20170924,2902,SE,1
20170927,2902,SE,1
20170928,2902,SE,1
20171006,2902,SE,1
20171008,2902,SE,2
20171014,2902,SE,1
20171015,2902,SE,2
20171020,2902,SE,1
20171021,2902,SE,1
20171022,2902,SE,6
20171023,2902,SE,1
20171025,2902,SE,1
20171027,2902,SE,1
20171105,2902,SE,1
20171109,2902,SE,1
20171113,2902,SE,1
20171114,2902,SE,1
20171121,2902,SE,1
20171123,2902,SE,1
20171126,2902,SE,2
20171130,2902,SE,1
20171203,2902,SE,1
20171204,2902,SE,1
20171205,2902,SE,1
20171210,2902,SE,1
20171212,2902,SE,1
20171213,2902,SE,1
20171215,2902,SE,1
20180104,2902,SE,1
20180105,2902,SE,1
20180107,2902,SE,3
20180108,2902,SE,1
20180110,2902,SE,1
20180114,2902,SE,1
20180116,2902,SE,1
20180119,2902,SE,1
20180121,2902,SE,2
20180124,2902,SE,1
20180127,2902,SE,2
20180129,2902,SE,2
20180130,2902,SE,1
20180131,2902,SE,1
20180202,2902,SE,3
20180203,2902,SE,2
20180205,2902,SE,2
20180206,2902,SE,1
20180208,2902,SE,1
20180211,2902,SE,2
20180212,2902,SE,1
20180214,2902,SE,1
20180215,2902,SE,3
20180217,2902,SE,1
20180219,2902,SE,2
20180220,2902,SE,2
20180221,2902,SE,1
